iatiidentifier,donor_ref,donor,org_type,x1_donor_type,a01,a02,modality,declared_activity,declared_transaction,status_code,status_name,recipient_main,commitment_usd,disbursement_usd,n_disb_years,first_disb_year,last_disb_year,planned_start,actual_start,planned_end,actual_end,y2_early_days,planned_duration_days,budget_orig,n_budget_lines,budget_ccy,commitment_usd_full,disbursement_usd_full,n_disb_years_full,finance_type,finance_type_name,flow_type,flow_type_name,tied_status,collaboration_type,collaboration_type_name,hierarchy,cp_eligible,complete_flag,y1_gap,y1_gap_full
44000-P178634,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,3,Finalisation,PH,750000000,750000000,1,2023,2023,2023-05-16,2023-06-13,2024-12-31,2024-12-31,0,595,-1269407185.74,4,USD,750000000,750000000,1,NA,NA,NA,NA,5,2,Multilateral (inflows),1,0,1,0,0
44000-P179361,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,3,Finalisation,PH,600000000,0,0,NA,NA,2023-12-08,2023-09-29,2024-12-31,2024-12-31,0,389,-1035047233.3,4,USD,600000000,600000000,1,NA,NA,NA,NA,5,2,Multilateral (inflows),1,0,1,1,0
44000-P180336,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,3,Finalisation,PH,NA,NA,NA,NA,NA,2024-05-31,2024-06-28,2025-12-31,2025-12-31,0,579,-1459424870.26,4,USD,750000000,782322527,1,NA,NA,NA,NA,5,2,Multilateral (inflows),1,0,1,NA,-0.04309670266666665
44000-P180585,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,2,Implementation,PH,500000000,0,0,NA,NA,2023-09-21,2023-11-16,2026-12-31,2026-12-31,0,1197,-973319598.46,4,USD,500000000,500000000,2,NA,NA,NA,NA,5,2,Multilateral (inflows),1,0,0,1,0
44000-P181127,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,3,Finalisation,PH,NA,NA,NA,NA,NA,2024-09-16,2024-11-12,2026-03-31,2026-03-31,0,561,-1334567398.3,4,USD,750000000,706651936,1,NA,NA,NA,NA,5,2,Multilateral (inflows),1,0,1,NA,0.057797418666666656
44000-P181389,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,3,Finalisation,PH,NA,NA,NA,NA,NA,2025-03-31,2025-03-31,2026-06-30,2026-06-30,0,456,-1525958313.28,4,USD,800000000,800000000,1,NA,NA,NA,NA,5,2,Multilateral (inflows),1,0,1,NA,0
44000-P507528,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,2,Implementation,PH,NA,NA,NA,NA,NA,2026-03-12,2026-03-12,2027-06-30,2027-06-30,0,475,0,4,USD,800000000,1919711,1,NA,NA,NA,NA,5,2,Multilateral (inflows),1,0,0,NA,0.99760036125
44000-P506960,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,3,Finalisation,SC,NA,NA,NA,NA,NA,2024-11-27,2024-11-27,2025-12-31,2025-12-31,0,399,-28144603.8,4,USD,15000000,15000000.000000002,2,NA,NA,NA,NA,5,2,Multilateral (inflows),1,0,1,NA,-2.220446049250313e-16
44000-P148861,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,3,Finalisation,SC,7000000,7000000,1,2014,2020,2014-07-07,2014-09-26,2020-09-30,2020-09-30,0,2277,-11577663.58,148,USD,7000000,7000000,2,NA,NA,NA,NA,5,2,Multilateral (inflows),1,0,1,0,0
44000-P125202,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,3,Finalisation,SC,0,0,0,NA,NA,2012-04-25,2012-09-20,2013-06-30,2013-06-30,0,431,-6713708.32,4,USD,7000000,7000000,2,NA,NA,NA,NA,5,2,Multilateral (inflows),1,0,1,NA,0
44000-P178209,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,3,Finalisation,SC,24999999.999999996,24999999.999999996,1,2022,2022,2022-11-08,2022-12-20,2024-03-15,2024-03-15,0,493,-40935524.82,4,USD,24999999.999999996,24999999.999999996,1,NA,NA,NA,NA,5,2,Multilateral (inflows),1,0,1,0,0
44000-P178210,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,3,Finalisation,SC,NA,NA,NA,NA,NA,2023-11-07,2024-01-11,2025-12-31,2025-12-31,0,785,-44594371.9,4,USD,25000000,25000000,1,NA,NA,NA,NA,5,2,Multilateral (inflows),1,0,1,NA,0
44000-P174198,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,3,Finalisation,SC,15000000,15000000,1,2020,2022,2020-06-30,2020-06-25,2021-06-30,2021-06-30,0,365,-25944150.22,30,USD,15000000,15000000,2,NA,NA,NA,NA,5,2,Multilateral (inflows),1,0,1,0,0
44000-P153269,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,3,Finalisation,SC,5000000,5000000,1,2015,2022,2015-09-29,2015-10-23,2016-12-31,2016-12-31,0,459,-6995266.92,4,USD,5000000,5000000,2,NA,NA,NA,NA,5,2,Multilateral (inflows),1,0,1,0,0
44000-P513769,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,2,Implementation,SC,NA,NA,NA,NA,NA,2026-04-03,2026-04-03,2027-12-31,2027-12-31,0,637,-59850000,4,USD,30000000,30000000,1,NA,NA,NA,NA,5,2,Multilateral (inflows),1,0,0,NA,0
44000-P176420,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,3,Finalisation,SC,35000000,35000000,1,2021,2021,2021-10-28,2021-12-16,2022-12-23,2022-12-23,0,421,-54626568.36,4,USD,35000000,35000000,1,NA,NA,NA,NA,5,2,Multilateral (inflows),1,0,1,0,0
44000-P175139,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,3,Finalisation,SD,1317585200,1309186588,1,2021,2023,2021-06-29,2021-03-23,2022-03-31,2022-03-31,0,275,-2503543575.58,4,USD,1317585200,1309186588,1,NA,NA,NA,NA,5,2,Multilateral (inflows),1,0,1,0.006374245855220617,0.006374245855220617
44000-P149886,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,3,Finalisation,SB,5000000,4580994,1,2014,2015,2014-11-20,2014-11-21,2015-12-31,2015-12-31,0,406,-9161988,4,USD,5000000,4580994,1,NA,NA,NA,NA,5,2,Multilateral (inflows),1,0,1,0.08380120000000002,0.08380120000000002
44000-P167465,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,3,Finalisation,SB,15000000,15330543,1,2020,2020,2019-11-26,2020-05-06,2021-11-30,2021-11-30,0,735,-30375315.4,38,USD,15000000,15330543,1,NA,NA,NA,NA,5,2,Multilateral (inflows),1,0,1,-0.02203620000000006,-0.02203620000000006
44000-P172454,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,3,Finalisation,SB,30000000,29265511,1,2021,2022,2021-07-06,2021-11-30,2023-03-31,2023-03-31,0,633,-88335512.86,4,USD,30000000,29265511,2,NA,NA,NA,NA,5,2,Multilateral (inflows),1,0,1,0.024482966666666717,0.024482966666666717
44000-P178676,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,2,Implementation,SB,20000000,15269240,1,2023,2023,2022-11-15,2023-11-30,2026-12-31,2026-12-31,0,1507,-41214730,4,USD,20000000,20607365,2,NA,NA,NA,NA,5,2,Multilateral (inflows),1,0,0,0.23653800000000003,-0.030368249999999986
44000-P511758,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,2,Implementation,SB,NA,NA,NA,NA,NA,2025-12-19,2025-12-19,2027-06-30,2027-06-30,0,558,-39879188.9,4,USD,20000000,20000000,1,NA,NA,NA,NA,5,2,Multilateral (inflows),1,0,0,NA,0
44000-P133107,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,3,Finalisation,SL,-37614.99999999767,25128243.000000004,1,2014,2014,2013-03-28,2013-12-23,2015-06-30,2015-06-30,0,824,-181256,100,USD,-37614.999999999534,25128243.000000004,1,NA,NA,NA,NA,5,2,Multilateral (inflows),1,0,1,NA,NA
44000-P146726,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,3,Finalisation,SL,30000000.000000004,29930152,1,2014,2014,2014-03-27,2014-12-17,2015-12-31,2015-12-31,0,644,-59860304,4,USD,30000000.000000004,29930152,1,NA,NA,NA,NA,5,2,Multilateral (inflows),1,0,1,0.002328266666666745,0.002328266666666745
44000-P168259,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,3,Finalisation,SL,40000000,39670774,1,2019,2019,2018-12-07,2019-03-19,2019-10-31,2019-10-31,0,328,-79341548,4,USD,40000000,39670774,1,NA,NA,NA,NA,5,2,Multilateral (inflows),1,0,1,0.008230650000000006,0.008230650000000006
44000-P169498,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,3,Finalisation,SL,100000000,101555484,1,2020,2020,2020-04-30,2020-06-17,2020-12-31,2020-12-31,0,245,-203110968,10,USD,100000000,101555484,1,NA,NA,NA,NA,5,2,Multilateral (inflows),1,0,1,-0.01555484000000007,-0.01555484000000007
44000-P175342,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,3,Finalisation,SL,75000000,74178270,1,2021,2021,2021-12-16,2021-12-16,2022-12-31,2022-12-31,0,380,-148356540,4,USD,75000000,74178270,1,NA,NA,NA,NA,5,2,Multilateral (inflows),1,0,1,0.010956399999999977,0.010956399999999977
44000-P178321,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,3,Finalisation,SL,100000000,103957516,1,2022,2022,2022-09-20,2022-12-05,2023-11-30,2023-11-30,0,436,-196729632,146,USD,100000000,103957516,1,NA,NA,NA,NA,5,2,Multilateral (inflows),1,0,1,-0.039575160000000054,-0.039575160000000054
44000-P178322,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,3,Finalisation,SL,65000000,66178530,1,2023,2023,2023-11-30,2023-12-14,2024-12-30,2024-12-30,0,396,-132357060,4,USD,65000000,66178530,1,NA,NA,NA,NA,5,2,Multilateral (inflows),1,0,1,-0.018131230769230733,-0.018131230769230733
44000-P503960,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,2,Implementation,SL,NA,NA,NA,NA,NA,2024-12-13,2024-12-13,2027-12-31,2027-12-31,0,1113,-117622604,4,USD,80000000,58811302,1,NA,NA,NA,NA,5,2,Multilateral (inflows),1,0,0,NA,0.26485872499999996
44000-P178113,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,3,Finalisation,RW,200000000,200000000,1,2022,2023,2022-12-06,2022-12-22,2023-06-30,2023-06-30,0,206,-400000000,4,USD,200000000,200000000,1,NA,NA,NA,NA,5,2,Multilateral (inflows),1,0,1,0,0
44000-P180196,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,3,Finalisation,RW,125000000,125000000,1,2023,2023,2023-12-08,2023-12-08,2024-04-30,2024-04-30,0,144,-250000000,4,USD,125000000,125000000,1,NA,NA,NA,NA,5,2,Multilateral (inflows),1,0,1,0,0
44000-P181603,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,2,Implementation,RW,NA,NA,NA,NA,NA,2024-09-12,2025-09-26,2028-12-31,2028-12-31,0,1571,0,4,USD,141000000,0,0,NA,NA,NA,NA,5,2,Multilateral (inflows),1,0,0,NA,1
44000-P146452,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,3,Finalisation,RW,70000000,70829850,1,2014,2014,2014-03-25,2014-03-13,2015-06-30,2015-06-30,0,462,-131160251.76,4,USD,70000000,70829850,1,NA,NA,NA,NA,5,2,Multilateral (inflows),1,0,1,-0.011854999999999949,-0.011854999999999949
44000-P151279,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,3,Finalisation,RW,70000000,66240910,1,2015,2015,2015-03-12,2015-01-22,2016-03-31,2016-03-31,0,385,-99767428.44,4,USD,70000000,66240910,1,NA,NA,NA,NA,5,2,Multilateral (inflows),1,0,1,0.053701285714285674,0.053701285714285674
44000-P155024,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,3,Finalisation,RW,95000000,93962861,1,2015,2015,2016-01-12,2015-12-01,2016-09-30,2016-09-30,0,262,-148570031.5,4,USD,95000000,93962861,1,NA,NA,NA,NA,5,2,Multilateral (inflows),1,0,1,0.010917252631578944,0.010917252631578944
44000-P158698,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,3,Finalisation,RW,95000000,91399594,1,2016,2016,2016-11-15,2016-10-31,2017-12-31,2017-12-31,0,411,-150184934.46,4,USD,95000000,91399594,1,NA,NA,NA,NA,5,2,Multilateral (inflows),1,0,1,0.037899010526315835,0.037899010526315835
44000-P162671,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,3,Finalisation,RW,125000000,125308920,1,2017,2017,2017-11-15,2017-12-01,2019-06-30,2019-06-30,0,592,-216845825.28,4,USD,125000000,125308920,1,NA,NA,NA,NA,5,2,Multilateral (inflows),1,0,1,-0.0024713599999999225,-0.0024713599999999225
44000-P166458,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,3,Finalisation,RW,125000000,124018048,1,2018,2018,2018-11-16,2018-11-15,2020-06-30,2020-06-30,0,592,-86867417.13999999,162,USD,125000000,124018048,1,NA,NA,NA,NA,5,2,Multilateral (inflows),1,0,1,0.007855615999999954,0.007855615999999954
44000-P169040,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,3,Finalisation,RW,225000000,226793940,1,2019,2020,2019-11-15,2019-08-29,2021-06-30,2021-06-30,0,593,-625330782.94,50,USD,225000000,226793940,2,NA,NA,NA,NA,5,2,Multilateral (inflows),1,0,1,-0.00797306666666664,-0.00797306666666664
44000-P171554,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,3,Finalisation,RW,150000000,152247806,1,2020,2021,2020-12-16,2020-12-16,2023-06-30,2023-06-30,0,926,-298980588.46,24,USD,150000000,152247806,1,NA,NA,NA,NA,5,2,Multilateral (inflows),1,0,1,-0.014985373333333385,-0.014985373333333385
44000-P173680,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,3,Finalisation,RW,175000000,168468988,1,2021,2022,2021-11-11,2021-12-16,2022-06-30,2022-06-30,0,231,-331970018.7,4,USD,175000000,168468988,1,NA,NA,NA,NA,5,2,Multilateral (inflows),1,0,1,0.037320068571428555,0.037320068571428555
44000-P505244,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,3,Finalisation,RW,NA,NA,NA,NA,NA,2024-12-20,2024-12-20,2025-12-20,2025-12-20,0,365,-488621466.56,4,USD,255000000,254652315,2,NA,NA,NA,NA,5,2,Multilateral (inflows),1,0,1,NA,0.0013634705882352716
44000-P513028,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,2,Implementation,RW,NA,NA,NA,NA,NA,2026-03-23,2026-03-23,2027-09-30,2027-09-30,0,556,-653101549.94,4,USD,340000000,96087432,1,NA,NA,NA,NA,5,2,Multilateral (inflows),1,0,0,NA,0.717389905882353
44000-P171570,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,3,Finalisation,SO,458701095.00000006,459407425,1,2020,2020,2020-02-28,2020-02-27,2021-07-15,2021-07-15,0,503,-996217041.52,38,USD,458701095.00000006,459407425.00000006,1,NA,NA,NA,NA,5,2,Multilateral (inflows),1,0,1,-0.0015398480790631552,-0.0015398480790633773
44000-P174889,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,3,Finalisation,SO,100000000.00000001,97661207,1,2022,2022,2022-07-27,2022-07-27,2024-01-31,2024-01-31,0,553,-195322413,4,USD,100000000,97661207,1,NA,NA,NA,NA,5,2,Multilateral (inflows),1,0,1,0.023387930000000168,0.023387929999999946
44000-P179307,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,3,Finalisation,SO,75000000.00000001,71750842,1,2023,2023,2023-07-27,2023-07-28,2025-01-31,2025-01-31,0,554,-149367422.8,4,USD,75000000.00000001,74683712,2,NA,NA,NA,NA,5,2,Multilateral (inflows),1,0,1,0.043322106666666804,0.00421717333333349
44000-P501988,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,3,Finalisation,SO,NA,NA,NA,NA,NA,2024-07-30,2024-07-30,2025-12-31,2025-12-31,0,519,-254218834.8,4,USD,125000000,127109417,2,NA,NA,NA,NA,5,2,Multilateral (inflows),1,0,1,NA,-0.01687533600000002
44000-P506857,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,2,Implementation,SO,NA,NA,NA,NA,NA,2025-08-07,2025-08-07,2026-12-31,2026-12-31,0,511,-247270487.86,4,USD,125000000,123635244,1,NA,NA,NA,NA,5,2,Multilateral (inflows),1,0,0,NA,0.010918047999999958
44000-P509222,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,2,Implementation,SO,NA,NA,NA,NA,NA,2025-05-23,2025-05-23,2028-08-31,2028-08-31,0,1196,-41104200,4,USD,20000000,20552100,1,NA,NA,NA,NA,5,2,Multilateral (inflows),1,0,0,NA,-0.0276050000000001
44000-P174275,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,3,Finalisation,ST,15000000,14859274,1,2023,2023,2022-10-13,2023-08-29,2024-12-31,2024-12-31,0,810,-29718548,4,USD,15000000,14859274,1,NA,NA,NA,NA,5,2,Multilateral (inflows),1,0,1,0.009381733333333364,0.009381733333333364
44000-P159010,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,3,Finalisation,ST,5000000,4839588,1,2016,2016,2016-10-13,2016-11-30,2017-12-31,2017-12-31,0,444,-9679176,4,USD,5000000,4839588,1,NA,NA,NA,NA,5,2,Multilateral (inflows),1,0,1,0.032082399999999955,0.032082399999999955
44000-P508911,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,2,Implementation,ST,NA,NA,NA,NA,NA,2026-04-07,2026-04-07,2028-12-30,2028-12-30,0,998,-20087994,4,USD,10000000,10043997,1,NA,NA,NA,NA,5,2,Multilateral (inflows),1,0,0,NA,-0.004399700000000006
44000-P168335,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,3,Finalisation,ST,10000000,10225917,1,2020,2020,2020-03-24,2020-12-18,2021-12-31,2021-12-31,0,647,-20451834,4,USD,10000000,10225917,1,NA,NA,NA,NA,5,2,Multilateral (inflows),1,0,1,-0.022591699999999992,-0.022591699999999992
44000-P174274,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,3,Finalisation,ST,11999759,11895042,1,2021,2023,2021-11-04,2021-12-16,2022-12-31,2022-12-31,0,422,-23789601.96,4,USD,11999759,11895042,2,NA,NA,NA,NA,5,2,Multilateral (inflows),1,0,1,0.008726591925721228,0.008726591925721228
44000-P164321,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,3,Finalisation,ST,5000000,5116471,1,2019,2019,2018-11-29,2019-12-18,2020-12-31,2020-12-31,0,763,-10232942,22,USD,5000000,5116471,1,NA,NA,NA,NA,5,2,Multilateral (inflows),1,0,1,-0.023294200000000043,-0.023294200000000043
44000-P508225,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,2,Implementation,SZ,NA,NA,NA,NA,NA,2025-04-29,2025-04-29,2026-10-31,2026-10-31,0,550,-191575402.76,4,USD,100000000,100000000,1,NA,NA,NA,NA,5,2,Multilateral (inflows),1,0,0,NA,0
44000-P174447,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,3,Finalisation,SZ,40000000,40000000,1,2020,2021,2020-08-10,2020-11-19,2022-06-30,2022-06-30,0,689,-24152993.16,26,USD,40000000,40000000,2,NA,NA,NA,NA,5,2,Multilateral (inflows),1,0,1,0,0
44000-P175317,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,3,Finalisation,SZ,75000000,75000000,1,2022,2022,2021-11-25,2022-05-06,2023-06-30,2023-06-30,0,582,-89733264.28,4,USD,75000000,75000000,1,NA,NA,NA,NA,5,2,Multilateral (inflows),1,0,1,0,0
44000-P126470,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,3,Finalisation,SN,NA,NA,NA,NA,NA,2012-05-29,2013-12-19,2015-03-31,2015-03-31,0,1036,-52812923.88,4,USD,30000000,30184000,1,NA,NA,NA,NA,5,2,Multilateral (inflows),1,0,1,NA,-0.006133333333333324
44000-P128284,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,3,Finalisation,SN,NA,NA,NA,NA,NA,2012-07-25,2012-12-20,2014-03-31,2014-03-31,0,614,-93870916.18,4,USD,55000000,55184983.99999999,1,NA,NA,NA,NA,5,2,Multilateral (inflows),1,0,1,NA,-0.003363345454545419
44000-P159023,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,3,Finalisation,SN,60000000,64683180,1,2017,2017,2016-11-22,2017-06-30,2018-12-15,2018-12-15,0,753,-111363888.4,4,USD,60000000,64683180,1,NA,NA,NA,NA,5,2,Multilateral (inflows),1,0,1,-0.07805299999999993,-0.07805299999999993
44000-P164525,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,3,Finalisation,SN,180000000,180063320,1,2018,2019,2018-03-22,2018-12-14,2019-12-31,2019-12-31,0,649,-324227225.62,4,USD,180000000,180063320,1,NA,NA,NA,NA,5,2,Multilateral (inflows),1,0,1,-3.517777777777287e-4,-3.517777777777287e-4
44000-P170366,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,3,Finalisation,SN,279824645,282379822,1,2019,2021,2020-01-31,2019-12-18,2021-06-17,2021-06-17,0,503,-737523710.54,42,USD,279824645,282379822,2,NA,NA,NA,NA,5,2,Multilateral (inflows),1,0,1,-0.009131350814364447,-0.009131350814364447
44000-P172723,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,3,Finalisation,SN,300000000,280826175,1,2022,2022,2020-10-29,2022-06-02,2022-12-31,2022-12-31,0,793,-534718872.26,4,USD,300000000,280826175,1,NA,NA,NA,NA,5,2,Multilateral (inflows),1,0,1,0.06391274999999996,0.06391274999999996
44000-P175293,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,3,Finalisation,SN,300000000,301881310,1,2023,2023,2023-03-15,2023-06-13,2023-12-31,2023-12-31,0,291,-601937357.9,4,USD,300000000,301881310,1,NA,NA,NA,NA,5,2,Multilateral (inflows),1,0,1,-0.006271033333333342,-0.006271033333333342
44000-P152021,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,3,Finalisation,PK,500000000,489390303.99999994,1,2015,2015,2015-05-28,2015-11-12,2016-12-31,2016-12-31,0,583,-610415446.38,100,USD,500000000,489390303.99999994,1,NA,NA,NA,NA,5,2,Multilateral (inflows),1,0,1,0.021219392000000115,0.021219392000000115
44000-P172648,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,3,Finalisation,PK,350000000,350000000,1,2023,2023,2021-06-24,2023-12-19,2024-12-31,2024-12-31,0,1286,-677239444.28,4,USD,350000000,350000000,1,NA,NA,NA,NA,5,2,Multilateral (inflows),1,0,1,0,0
44000-P147557,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,3,Finalisation,PK,400000000,402406950,1,2014,2014,2014-01-30,2014-05-01,2015-06-30,2015-06-30,0,516,-483404017,4,USD,400000000,402406950,1,NA,NA,NA,NA,5,2,Multilateral (inflows),1,0,1,-0.0060173750000001025,-0.0060173750000001025
44000-P161136,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,3,Finalisation,PK,301600000,301376429,1,2017,2017,2017-03-31,2017-03-15,2018-06-30,2018-06-30,0,456,-390299288.6,4,USD,301600000,301376429,1,NA,NA,NA,NA,5,2,Multilateral (inflows),1,0,1,7.412831564986844e-4,7.412831564986844e-4
44000-P128258,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,3,Finalisation,PK,600000000,603789088,1,2014,2014,2013-11-21,2014-05-01,2015-06-30,2015-06-30,0,586,-725465190.62,4,USD,600000000,603789088,1,NA,NA,NA,NA,5,2,Multilateral (inflows),1,0,1,-0.00631514666666666,-0.00631514666666666
44000-P157207,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,3,Finalisation,PK,500000000,492462936,1,2016,2016,2016-07-07,2016-06-21,2017-12-31,2017-12-31,0,542,-651732460.66,4,USD,500000000,492462936,1,NA,NA,NA,NA,5,2,Multilateral (inflows),1,0,1,0.015074127999999964,0.015074127999999964
44000-P174553,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,3,Finalisation,PK,400000000,397156862,1,2021,2021,2020-12-23,2021-06-28,2022-06-30,2022-06-30,0,554,-669426881.06,4,USD,400000000,397156862,1,NA,NA,NA,NA,5,2,Multilateral (inflows),1,0,1,0.007107844999999946,0.007107844999999946
44000-P172628,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,3,Finalisation,PK,400000000,397400612,1,2021,2021,2021-03-31,2021-06-28,2022-06-30,2022-06-30,0,456,-723641893.48,4,USD,400000000,397400612,1,NA,NA,NA,NA,5,2,Multilateral (inflows),1,0,1,0.006498470000000034,0.006498470000000034
44000-P509413,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,2,Implementation,SV,NA,NA,NA,NA,NA,2025-08-01,2025-08-01,2028-11-30,2028-11-30,0,1217,-479193883.64,4,USD,350000000,250500000,1,NA,NA,NA,NA,5,2,Multilateral (inflows),1,0,0,NA,0.28428571428571425
44000-P171850,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,3,Finalisation,PK,500000000,506105978,1,2020,2020,2019-12-03,2020-06-29,2021-05-31,2021-05-31,0,545,-819039581.52,4,USD,500000000,506105978,1,NA,NA,NA,NA,5,2,Multilateral (inflows),1,0,1,-0.012211956000000024,-0.012211956000000024
44000-P170568,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,3,Finalisation,PK,499999998,506185262,1,2020,2021,2020-05-21,2020-05-21,2021-05-31,2021-05-31,0,375,-867900647.78,4,USD,499999998,506185262,1,NA,NA,NA,NA,5,2,Multilateral (inflows),1,0,1,-0.012370528049482132,-0.012370528049482132
44000-P155480,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,3,Finalisation,TD,130000000,127884049,1,2015,2016,2015-11-17,2015-12-10,2017-12-31,2017-12-31,0,775,-415768098,4,USD,130000000,127884049,2,NA,NA,NA,NA,5,2,Multilateral (inflows),1,0,1,0.016276546153846105,0.016276546153846105
44000-P168606,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,3,Finalisation,TD,100000000,100391319,1,2020,2020,2019-07-31,2020-01-17,2021-01-15,2021-01-15,0,534,-200782638,20,USD,100000000,100391319,1,NA,NA,NA,NA,5,2,Multilateral (inflows),1,0,1,-0.003913190000000011,-0.003913190000000011
44000-P163968,44000,EN: World Bank,40,Multilateral,0,1,A02_sector,1,0,3,Finalisation,TD,65000000,66311830,1,2017,2017,2017-06-28,2017-06-29,2017-12-31,2017-12-31,0,186,-132623660,4,USD,65000000,66311830.00000001,1,NA,NA,NA,NA,5,2,Multilateral (inflows),1,0,1,-0.020181999999999922,-0.020182000000000144
